recorded_amine,score_amine,counterfactual_amide,score_amide
Nc1ccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)cc1,7.611307,Nc1ccc(-c2ccc(NC(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)cc1,7.382424
Nc1cc(CNc2ccccc2C(=O)O)ccc1O,3.621222,Nc1cc(C(=O)Nc2ccccc2C(=O)O)ccc1O,3.723012
Oc1cc(Br)ccc1NCC1CCN1,4.781558,O=C(Nc1ccc(Br)cc1O)C1CCN1,5.096186
O=C(O)c1ccc(-c2nc3ccc(CN4CCC[C@@H]4C(=O)Nc4cccc5cc[nH]c45)cc3o2)cc1,6.68694,O=C(O)c1ccc(-c2nc3ccc(C(=O)N4CCC[C@@H]4C(=O)Nc4cccc5cc[nH]c45)cc3o2)cc1,6.657798
O=C(Nc1cc(-c2cccc(CNc3cc(-c4cccnc4)n[nH]3)c2)n[nH]1)C1CNC1,8.09332,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1,7.950786
O=C(O)c1ccc(NCc2ccc3nc([C@@H]4CCCNC4)oc3c2)c(O)c1,5.789114,O=C(O)c1ccc(NC(=O)c2ccc3nc([C@@H]4CCCNC4)oc3c2)c(O)c1,5.57046
c1ccc([C@@H](CN2CCC(CNCc3c[nH]c4ccccc34)CC2)NCc2ccc3[nH]c(C4CNC4)nc3c2)cc1,7.052102,O=C(N[C@H](CN1CCC(CNCc2c[nH]c3ccccc23)CC1)c1ccccc1)c1ccc2[nH]c(C3CNC3)nc2c1,7.086313
OB(O)c1ccc(Nc2ccc(NCc3cccc(-c4cn(CC5CC5)cn4)c3)cc2)cc1,6.182622,O=C(Nc1ccc(Nc2ccc(B(O)O)cc2)cc1)c1cccc(-c2cn(CC3CC3)cn2)c1,6.482378
N#Cc1ccc(Cn2ccc3cccc(NCc4ccc5nc([C@H]6CCCN6)oc5c4)c32)cc1,6.407984,N#Cc1ccc(Cn2ccc3cccc(NC(=O)c4ccc5nc([C@H]6CCCN6)oc5c4)c32)cc1,6.927294
Nc1ccccc1CNc1ccc(C(=O)O)cc1O,3.889038,Nc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1O,3.679728
c1cc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)cc(-c2nnn(CC3CC3)n2)c1,8.198156,O=C(Nc1cc(-c2cccc(-c3nnn(CC4CC4)n3)c2)n[nH]1)[C@@H]1Cc2ccccc2CN1,8.00738
O=C(O)c1ccc2oc(C3(NC(=O)C4CCN4Cc4ccc(-c5nnn(CC6CC6)n5)nc4)CCC3)nc2c1,7.163369,O=C(O)c1ccc2oc(C3(NC(=O)C4CCN4C(=O)c4ccc(-c5nnn(CC6CC6)n5)nc4)CCC3)nc2c1,6.670672
Brc1ccccc1CCNCc1ccc2nc([C@H]3CCCN3)oc2c1,6.309812,O=C(NCCc1ccccc1Br)c1ccc2nc([C@H]3CCCN3)oc2c1,6.805462
O=C(O)[C@@H]1Cc2ccccc2CN1Cc1ccc2nc(C3CNC3)oc2c1,6.753457,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc2nc(C3CNC3)oc2c1,6.637172
Oc1cc(Br)ccc1NCC1CCNCC1,3.145701,O=C(Nc1ccc(Br)cc1O)C1CCNCC1,4.826652
Fc1ccc(-c2ccc3oc(C4CN(Cc5ccc6oc(-c7ccc(CCl)cc7)nc6c5)C4)nc3c2)cc1,6.635955,O=C(c1ccc2oc(-c3ccc(CCl)cc3)nc2c1)N1CC(c2nc3cc(-c4ccc(F)cc4)ccc3o2)C1,6.704632
O=C(NC1CC1)c1cccc(-c2cc(NCc3ccc4nc([C@@H]5Cc6ccccc6CN5)oc4c3)[nH]n2)c1,8.093362,O=C(Nc1cc(-c2cccc(C(=O)NC3CC3)c2)n[nH]1)c1ccc2nc([C@@H]3Cc4ccccc4CN3)oc2c1,8.132277
c1ccc2c(NCc3ccnc(-c4ccc(NCC5CNC5)cc4)c3)ccnc2c1,7.349859,O=C(Nc1ccc(-c2cc(CNc3ccnc4ccccc34)ccn2)cc1)C1CNC1,7.738735
C1NCC1CNC12CC(C1)C2,4.934133,O=C(NC12CC(C1)C2)C1CNC1,6.915593
O=C([C@@H]1Cc2ccccc2CN1CC1CCN1)N1Cc2ccccc2C[C@H]1CNc1cccc2ccn(CC3CC3)c12,6.928387,O=C(C1CCN1)N(C[C@@H]1Cc2ccccc2CN1C(=O)[C@@H]1Cc2ccccc2CN1)c1cccc2ccn(CC3CC3)c12,7.12043
O=C(NC1CC1)c1cccc(N2CC(CNCc3cn(CC4CC4)c4ccccc34)C2)n1,7.916016,O=C(NC1CC1)c1cccc(N2CC(C(=O)NCc3cn(CC4CC4)c4ccccc34)C2)n1,8.10452
c1cc(-c2ccc(NCC3CCN3)cc2)cc(-c2nnnn2CC2CC2)c1,7.882694,O=C(Nc1ccc(-c2cccc(-c3nnnn3CC3CC3)c2)cc1)C1CCN1,7.561018
O=C(Nc1nc(-c2cccnc2)cs1)c1ccc2oc(C3CN(C[C@@H]4Cc5ccccc5CN4)C3)nc2c1,7.411246,O=C(Nc1nc(-c2cccnc2)cs1)c1ccc2oc(C3CN(C(=O)[C@@H]4Cc5ccccc5CN4)C3)nc2c1,7.416614
OB(O)c1cccc(NCc2ccccc2NCC2CCN2)c1,4.638728,O=C(Nc1ccccc1CNc1cccc(B(O)O)c1)C1CCN1,4.973898
O=C(NC1CC1)c1ccc2nc(C3CCN3C[C@@H]3Cc4ccccc4CN3)oc2c1,7.710316,O=C(NC1CC1)c1ccc2nc(C3CCN3C(=O)[C@@H]3Cc4ccccc4CN3)oc2c1,7.630715
CC(=O)c1cccc(-c2ccc(NCc3ccc4nc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)oc4c3)cc2)c1,7.726116,CC(=O)c1cccc(-c2ccc(NC(=O)c3ccc4nc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)oc4c3)cc2)c1,7.771042
O=C(Nc1ccccn1)C1(NCc2ccc3oc(C4CN(C[C@@H]5Cc6ccccc6CN5)C4)nc3c2)CCC1,7.642607,O=C([C@@H]1Cc2ccccc2CN1)N(Cc1ccc2oc(C3CNC3)nc2c1)C1(C(=O)Nc2ccccn2)CCC1,7.279975
O=C(NC12CC(C1)C2)c1ccc(NCC2CNC2)c(O)c1,6.733506,O=C(NC12CC(C1)C2)c1ccc(NC(=O)C2CNC2)c(O)c1,6.626283
Cc1cc(-c2cccc(NC[C@H]3CCCN3)c2)cnc1NC[C@@H]1Cc2ccccc2CN1,7.029925,Cc1cc(-c2cccc(NC[C@H]3CCCN3)c2)cnc1NC(=O)[C@@H]1Cc2ccccc2CN1,7.079971
N#Cc1ccc(CNc2cccc(-c3cc(NCc4ccc5nc(C6CNC6)oc5c4)[nH]n3)c2)cn1,7.71739,N#Cc1ccc(C(=O)Nc2cccc(-c3cc(NCc4ccc5nc(C6CNC6)oc5c4)[nH]n3)c2)cn1,7.827979
O=C(O)c1ccc2[nH]c(C3CCN3CC3CCN3)nc2c1,6.014764,O=C(O)C1CCN1C(=O)c1ccc2[nH]c(C3CCN3)nc2c1,6.170631
O=C(NC1CC1)c1ccc2nc(-c3ccc(CN4Cc5ccccc5C[C@H]4CNCCc4ccncc4)cc3)oc2c1,7.481282,O=C(NC1CC1)c1ccc2nc(-c3ccc(CN4Cc5ccccc5C[C@H]4C(=O)NCCc4ccncc4)cc3)oc2c1,7.657511
Fc1nc(NC[C@@H]2CCCNC2)c2nc[nH]c2n1,3.929562,O=C(Nc1nc(F)nc2[nH]cnc12)[C@@H]1CCCNC1,5.28273
Brc1ccc2nc([C@H](Nc3ccc(NCc4ccc(CO[C@H]5CN6CCC5CC6)cc4)cc3)c3ccccc3)oc2c1,7.437881,O=C(Nc1ccc(N[C@H](c2ccccc2)c2nc3ccc(Br)cc3o2)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.683914
c1cc(NC[C@@H]2Cc3ccccc3CN2)cc(-c2ccc3oc([C@H]4CCCNC4)nc3c2)c1,7.841267,O=C(Nc1cccc(-c2ccc3oc([C@H]4CCCNC4)nc3c2)c1)[C@@H]1Cc2ccccc2CN1,7.827229
O=C(Nc1cccc(-c2ccc3nc(-c4ccc(CCl)cc4)oc3c2)c1)C1CN(C[C@@H]2Cc3ccccc3CN2)C1,7.495645,O=C(Nc1cccc(-c2ccc3nc(-c4ccc(CCl)cc4)oc3c2)c1)C1CN(C(=O)[C@@H]2Cc3ccccc3CN2)C1,7.417151
c1ccc2c(CCNCc3ccc4[nH]c(-c5ccc6nc(C7CNC7)oc6c5)nc4c3)c[nH]c2c1,7.588647,O=C(NCCc1c[nH]c2ccccc12)c1ccc2[nH]c(-c3ccc4nc(C5CNC5)oc4c3)nc2c1,7.47476
O=C(Nc1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)n[nH]1)C1CN(C[C@@H]2Cc3ccccc3CN2)C1,7.70756,O=C(Nc1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)n[nH]1)C1CN(C(=O)[C@@H]2Cc3ccccc3CN2)C1,7.208992
O=C(O)C1CCN1c1nc(-c2ccc(NCc3ccc4nc([C@H]5CCCN5)oc4c3)cc2)cs1,6.96922,O=C(Nc1ccc(-c2csc(N3CCC3C(=O)O)n2)cc1)c1ccc2nc([C@H]3CCCN3)oc2c1,6.812002
O=C(O)C1CN(c2cccc(CNC34CC(C3)C4)n2)C1,5.294407,O=C(NC12CC(C1)C2)c1cccc(N2CC(C(=O)O)C2)n1,5.598536
O=C(NC1CC1)C1CCN1c1ccc2oc(C3CCN3CC3CNC3)nc2c1,5.913909,O=C(NC1CC1)C1CCN1c1ccc2oc(C3CCN3C(=O)C3CNC3)nc2c1,4.373875
OB(O)c1ccc(Nc2ccc3[nH]c([C@@H]4Cc5ccccc5CN4Cc4ccc5nc(C6CNC6)oc5c4)nc3c2)cc1,6.4087,O=C(c1ccc2nc(C3CNC3)oc2c1)N(c1ccc(B(O)O)cc1)c1ccc2[nH]c([C@@H]3Cc4ccccc4CN3)nc2c1,6.146505
OB(O)c1cccc(CNc2ccc(-c3cc(NCc4ccc(CO[C@H]5CN6CCC5CC6)cc4)[nH]n3)cn2)c1,6.936651,O=C(Nc1cc(-c2ccc(NCc3cccc(B(O)O)c3)nc2)n[nH]1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.070887
O=C(O)c1ccc(NCC2CCN2)c(O)c1,4.892173,O=C(O)c1ccc(NC(=O)C2CCN2)c(O)c1,4.858888
C[C@H](NCc1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1)c1ccccc1,7.780495,C[C@H](NC(=O)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1)c1ccccc1,7.785105
O=C(O)c1cccc(-c2nc3ccc(CN4CCC[C@@H]4c4nc5ccccc5o4)cc3o2)c1,6.300916,O=C(O)c1ccc2nc(-c3cccc(C(=O)N4CCC[C@@H]4c4nc5ccccc5o4)c3)oc2c1,6.331654
Nc1ccccc1CNc1nc(F)nc2[nH]cnc12,3.808949,Nc1ccccc1C(=O)Nc1nc(F)nc2[nH]cnc12,4.090341
C[C@H](Nc1ccccc1CCNCc1ccc(CCl)cc1)c1ccccc1,4.888685,C[C@H](Nc1ccccc1CCNC(=O)c1ccc(CCl)cc1)c1ccccc1,5.105361
N#Cc1ccc(-c2ccc3oc(-c4cccc(-c5cc(NCC6CNC6)[nH]n5)c4)nc3c2)cc1F,7.342521,N#Cc1ccc(-c2ccc3oc(-c4cccc(-c5cc(NC(=O)C6CNC6)[nH]n5)c4)nc3c2)cc1F,7.476611
Oc1ccc(Br)cc1NCc1ccc2nc([C@@H]3CCCN3)oc2c1,5.880413,O=C(Nc1cc(Br)ccc1O)c1ccc2nc([C@@H]3CCCN3)oc2c1,5.945435
C[C@H](NC(=O)[C@H]1CCCN1Cc1ccc(C#N)nc1)c1nc2ccc(C(=O)NC3CC3)cc2o1,7.200039,C[C@H](NC(=O)[C@H]1CCCN1C(=O)c1ccc(C#N)nc1)c1nc2ccc(C(=O)NC3CC3)cc2o1,7.200412
c1cc(NCc2ccc3oc([C@@H]4CCCN4)nc3c2)c2[nH]ccc2c1,6.326154,O=C(Nc1cccc2cc[nH]c12)c1ccc2oc([C@@H]3CCCN3)nc2c1,6.730707
Cc1cc(-c2cccc(NC[C@@H]3CCCN(C(=O)NCc4c[nH]c5ccccc45)C3)c2)cnc1NC(=O)[C@H](N)c1ccccc1,7.516036,Cc1cc(-c2cccc(N)c2)cnc1NC(=O)[C@H](NC(=O)[C@@H]1CCCN(C(=O)NCc2c[nH]c3ccccc23)C1)c1ccccc1,6.853085
O=Cc1ccc(CN(CC2CCN2)c2ccccn2)cc1,4.643949,O=Cc1ccc(CN(C(=O)C2CCN2)c2ccccn2)cc1,4.990991
Nc1ccc(CNc2cccc(B(O)O)c2)cc1O,3.161826,Nc1ccc(C(=O)Nc2cccc(B(O)O)c2)cc1O,3.392604
O=C(O)[C@@H]1Cc2ccccc2CN1Cc1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1,7.501754,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1,7.44966
C[C@H](NC[C@@H]1Cc2ccccc2CN1)C(=O)Nc1cc(-c2cccc(NCC3CNC3)c2)ccc1O,7.287227,C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)Nc1cc(-c2cccc(NCC3CNC3)c2)ccc1O,7.615613
Nc1ccc(-c2cccc(NC(=O)[C@H](NCc3ccc4nc(C5CNC5)oc4c3)c3ccccc3)c2)cc1,7.41655,N[C@@H](C(=O)Nc1cccc(-c2ccc(NC(=O)c3ccc4nc(C5CNC5)oc4c3)cc2)c1)c1ccccc1,7.729324
O=C(Nc1ccc(-c2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)cc1O)C1(NC[C@@H]2Cc3ccccc3CN2)CCC1,7.536972,O=C(NC1(C(=O)Nc2ccc(-c3cccc(NC[C@@H]4Cc5ccccc5CN4)c3)cc2O)CCC1)[C@@H]1Cc2ccccc2CN1,7.494205
O=C(Nc1cc(-c2nc3cc(CNc4cccc5cc[nH]c45)ccc3[nH]2)ccc1O)C1CCN1,7.223744,O=C(Nc1cccc2cc[nH]c12)c1ccc2[nH]c(-c3ccc(O)c(NC(=O)C4CCN4)c3)nc2c1,6.978905
c1cc(NC[C@@H]2Cc3ccccc3CN2)cc(-c2ccc3nc(C4(NCC5CCN5)CCC4)oc3c2)c1,7.833945,O=C(Nc1cccc(-c2ccc3nc(C4(NCC5CCN5)CCC4)oc3c2)c1)[C@@H]1Cc2ccccc2CN1,7.404067
CC1(C)OB(c2ccc(NCc3cccc4oc(C5CNC5)nc34)nc2)OC1(C)C,5.561774,CC1(C)OB(c2ccc(NC(=O)c3cccc4oc(C5CNC5)nc34)nc2)OC1(C)C,5.67005
O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,8.005548,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,7.551221
O=C(Nc1cccc2ccn(CC3CC3)c12)C1CN(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)C1,8.02334,O=C(Nc1cccc2ccn(CC3CC3)c12)C1CN(C(=O)c2ccc(-c3nnn(CC4CC4)n3)nc2)C1,7.461012
CC1(C)OB(c2ccc(NCc3ccccc3CCl)nc2)OC1(C)C,3.712974,CC1(C)OB(c2ccc(NC(=O)c3ccccc3CCl)nc2)OC1(C)C,3.823715
O=C(Nc1cccc(-c2cccc(CNC34CC(C3)C4)c2)c1)C1CN(Cc2ccc(CCl)cc2)C1,6.872717,O=C(Nc1cccc(-c2cccc(CN(C(=O)c3ccc(CCl)cc3)C34CC(C3)C4)c2)c1)C1CNC1,5.816718
O=Cc1cccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c1,7.417652,O=Cc1cccc(-c2ccc(NC(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c1,7.137904
N#Cc1ccc(CN2CC(C(=O)N3CCC3C(=O)N3CCC[C@H](C(=O)Nc4ccnc5ccccc45)C3)C2)cn1,7.065432,N#Cc1ccc(C(=O)N2CC(C(=O)N3CCC3C(=O)N3CCC[C@H](C(=O)Nc4ccnc5ccccc45)C3)C2)cn1,7.129267
COc1ccc(O)c(NCc2cccc(B(O)O)c2)c1,3.217038,COc1ccc(O)c(NC(=O)c2cccc(B(O)O)c2)c1,3.338722
O=C(O)C1(NCc2cccc(B(O)O)c2)CCC1,2.718911,O=C(NC1(C(=O)O)CCC1)c1cccc(B(O)O)c1,3.440182
NC1(CNc2cccnc2Br)CCC1,2.089273,NC1(C(=O)Nc2cccnc2Br)CCC1,2.958812
O=C(Nc1cccc2cc[nH]c12)[C@H]1CCCN1Cc1cccc2oc(C3CNC3)nc12,7.53989,O=C(Nc1cccc2cc[nH]c12)[C@H]1CCCN1C(=O)c1cccc2oc(C3CNC3)nc12,7.160852
Fc1ncc(-c2cccc(NCc3cccc(-c4cccc(NCC5CNC5)c4)c3)c2)cn1,7.97788,O=C(Nc1cccc(-c2cccc(CNc3cccc(-c4cnc(F)nc4)c3)c2)c1)C1CNC1,8.161454
O=Cc1ccc(C(=O)N2CC(CNc3cccc(B(O)O)c3)C2)cc1,4.078594,O=Cc1ccc(C(=O)N2CC(C(=O)Nc3cccc(B(O)O)c3)C2)cc1,4.66831
Nc1ccc(CN2CCC[C@H](C(=O)O)C2)cc1N,3.224305,Nc1ccc(C(=O)N2CCC[C@H](C(=O)O)C2)cc1N,3.766326
Nc1ccc(CN2CCNCC2)cc1N,3.115755,Nc1ccc(C(=O)N2CCNCC2)cc1N,4.167886
Cc1cc(-c2ccc(NCc3ccc4oc(C5CNC5)nc4c3)cc2)cnc1N,6.999222,Cc1cc(-c2ccc(N)cc2)cnc1NC(=O)c1ccc2oc(C3CNC3)nc2c1,6.831067
O=C(O)[C@@H]1CCCN(CC2CCN2c2ccc3oc(C4CNC4)nc3c2)C1,5.788452,O=C(O)C1CCN1c1ccc2oc(C3CN(C(=O)[C@@H]4CCCNC4)C3)nc2c1,6.20203
Cc1cc(Br)cnc1NC[C@@H]1CCCN1C(=O)c1ccc(C=O)cc1,4.619922,Cc1cc(Br)cnc1NC(=O)[C@@H]1CCCN1C(=O)c1ccc(C=O)cc1,4.700773
O=C1CN(C(=O)C2CCN(C(=O)c3ccccc3NCc3ccc(-c4nnn(CC5CC5)n4)nc3)CC2)C1,7.194555,O=C1CN(C(=O)C2CCN(C(=O)c3ccccc3NC(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)CC2)C1,6.942868
C[C@@H](NC(=O)c1ccc2nc([C@@H]3Cc4ccccc4CN3Cc3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1)c1ccccc1,7.928379,C[C@@H](NC(=O)c1ccc2nc([C@@H]3Cc4ccccc4CN3C(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1)c1ccccc1,6.99789
O=C(Nc1ccc(NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)cc1)C1CCNCC1,7.762517,O=C(Nc1ccc(NC(=O)C2CCNCC2)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.816603
c1ccc2c(CCNCc3ccc4nc(C5CNC5)oc4c3)c[nH]c2c1,7.282309,O=C(NCCc1c[nH]c2ccccc12)c1ccc2nc(C3CNC3)oc2c1,7.458977
OCC1CN(Cc2cccc(B(O)O)c2)C1,2.590242,O=C(c1cccc(B(O)O)c1)N1CC(CO)C1,2.875584
CC1(C)OB(c2ccc(Nc3ccc(Nc4ccc(NCc5ccc(CO[C@H]6CN7CCC6CC7)cc5)cc4)cc3)nc2)OC1(C)C,6.577246,CC1(C)OB(c2ccc(Nc3ccc(Nc4ccc(NC(=O)c5ccc(CO[C@H]6CN7CCC6CC7)cc5)cc4)cc3)nc2)OC1(C)C,6.795701
c1ccc2c(c1)C[C@@H](c1nc3ccc(-c4nnn(CC5CC5)n4)cc3o1)N(CC1CCN1)C2,7.723604,O=C(C1CCN1)N1Cc2ccccc2C[C@H]1c1nc2ccc(-c3nnn(CC4CC4)n3)cc2o1,7.146083
CC1(C)OB(c2ccc(NCc3ccc(CN4CCNCC4)cc3)nc2)OC1(C)C,4.685022,CC1(C)OB(c2ccc(NC(=O)c3ccc(CN4CCNCC4)cc3)nc2)OC1(C)C,4.610513
N#Cc1ccc(CN2CCC(C(=O)O)CC2)cn1,3.855449,N#Cc1ccc(C(=O)N2CCC(C(=O)O)CC2)cn1,4.017383
O=C(O)[C@@H](NCc1ccc(CCl)cc1)c1ccccc1,3.643917,O=C(N[C@H](C(=O)O)c1ccccc1)c1ccc(CCl)cc1,4.005439
c1cc(NCc2ccc3nc(C4CNC4)[nH]c3c2)cc(-c2ccc3nc(C4CCN4)oc3c2)c1,7.945021,O=C(Nc1cccc(-c2ccc3nc(C4CCN4)oc3c2)c1)c1ccc2nc(C3CNC3)[nH]c2c1,5.859329
O=C(NCc1c[nH]c2ccccc12)c1ccc2nc(-c3cc(-c4cc(NC[C@@H]5Cc6ccccc6CN5)[nH]n4)ccc3F)oc2c1,7.800133,O=C(NCc1c[nH]c2ccccc12)c1ccc2nc(-c3cc(-c4cc(NC(=O)[C@@H]5Cc6ccccc6CN5)[nH]n4)ccc3F)oc2c1,7.767818
O=C(NC1CC1)c1ccc2oc(-c3cccc(CNc4cccc5ccn(CC6CC6)c45)c3)nc2c1,7.926254,O=C(Nc1cccc2ccn(CC3CC3)c12)c1cccc(-c2nc3cc(C(=O)NC4CC4)ccc3o2)c1,8.071878
NC1(C(=O)Nc2cc(CNc3cccc(-c4cc(NC[C@@H]5Cc6ccccc6CN5)[nH]n4)c3)ccc2O)CCC1,6.717434,NC1(C(=O)Nc2cc(C(=O)Nc3cccc(-c4cc(NC[C@@H]5Cc6ccccc6CN5)[nH]n4)c3)ccc2O)CCC1,7.041398
O=Cc1ccc(-c2ccccc2CCNCc2ccc3oc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c2)cc1,7.473744,O=Cc1ccc(-c2ccccc2CCNC(=O)c2ccc3oc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c2)cc1,7.698655
c1cc2nc(C3CNC3)oc2cc1Nc1ccc(-c2cc(NCC3CCN3)[nH]n2)cn1,7.772387,O=C(Nc1cc(-c2ccc(Nc3ccc4nc(C5CNC5)oc4c3)nc2)n[nH]1)C1CCN1,7.147892
COc1ccc(CNC(=O)c2cccc(-c3csc(NCC4CNC4)n3)c2)cc1,7.095142,COc1ccc(CNC(=O)c2cccc(-c3csc(NC(=O)C4CNC4)n3)c2)cc1,7.499064
OB(O)c1ccc(NCc2ccc3oc(-c4ccc(CNC56CC(C5)C6)cc4)nc3c2)cc1,6.115222,O=C(Nc1ccc(B(O)O)cc1)c1ccc2oc(-c3ccc(CNC45CC(C4)C5)cc3)nc2c1,6.269435
c1cncc(-c2ccc(NCc3ccc4nc(C5CN(CC6CCN6)C5)oc4c3)cc2)c1,7.033897,O=C(C1CCN1)N(Cc1ccc2nc(C3CNC3)oc2c1)c1ccc(-c2cccnc2)cc1,6.70549
c1ccc2c(CN(Cc3ccc4nc(C5CNC5)oc4c3)Cc3cn(CC4CC4)c4ccccc34)c[nH]c2c1,7.658958,O=C(c1ccc2nc(C3CNC3)oc2c1)N(Cc1c[nH]c2ccccc12)Cc1cn(CC2CC2)c2ccccc12,7.5828
c1cc(NCc2ccc3oc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c2)c2c(c1)ccn2CC1CC1,8.034875,O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc2oc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc2c1,8.133738
O=C(NCc1cn(CC2CC2)nn1)C1CN(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)C1,7.950569,O=C(NCc1cn(CC2CC2)nn1)C1CN(C(=O)c2ccc(-c3nnn(CC4CC4)n3)nc2)C1,7.282223
O=C(NC1CC1)c1ccccc1NC(=O)C1(NCC2CNC2)CCC1,6.813086,O=C(NC1CC1)c1ccccc1NC(=O)C1(NC(=O)C2CNC2)CCC1,7.296572
O=C(Nc1cccc(-c2ccccc2CCNCc2ccc(-c3nnn(CC4CC4)n3)nc2)c1)C1CNC1,8.035,O=C(NCCc1ccccc1-c1cccc(NC(=O)C2CNC2)c1)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.908798
O=C(Nc1ccccc1CNc1cccc(B(O)O)c1)C1CCNCC1,4.799547,O=C(Nc1cccc(B(O)O)c1)c1ccccc1NC(=O)C1CCNCC1,4.999997
O=Cc1cccc(CN(C[C@@H]2Cc3ccccc3CN2)c2cccc(B(O)O)c2)c1,4.432001,O=Cc1cccc(CN(C(=O)[C@@H]2Cc3ccccc3CN2)c2cccc(B(O)O)c2)c1,4.59379
Nc1cc(CN2CCC[C@H]2C(=O)O)ccc1O,3.136317,Nc1cc(C(=O)N2CCC[C@H]2C(=O)O)ccc1O,3.302719
Brc1ccc(NCc2ccc(CNc3cccc(-c4nc(Br)cs4)c3)cc2)cc1,5.395651,O=C(Nc1ccc(Br)cc1)c1ccc(CNc2cccc(-c3nc(Br)cs3)c2)cc1,5.685551
NC1(C(=O)Nc2ccncc2CNC2(CNc3ccnc4ccccc34)CCC2)CCC1,4.451098,NC1(C(=O)Nc2ccncc2CNC2(C(=O)Nc3ccnc4ccccc34)CCC2)CCC1,5.320669
Nc1cc(CNc2ccc(Br)cc2)ccc1O,3.921141,Nc1cc(C(=O)Nc2ccc(Br)cc2)ccc1O,4.156073
Fc1cncc(-c2ccccc2CCNCc2ccc3nc(-c4ccc5oc(C6CNC6)nc5c4)oc3c2)c1,7.386135,O=C(NCCc1ccccc1-c1cncc(F)c1)c1ccc2nc(-c3ccc4oc(C5CNC5)nc4c3)oc2c1,7.585261
O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(-c2ccc(N(C[C@@H]3Cc4ccccc4CN3)c3cc(Br)ccn3)cc2)c1,6.784219,O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(-c2ccc(N(C(=O)[C@@H]3Cc4ccccc4CN3)c3cc(Br)ccn3)cc2)c1,6.641946
C[C@@H](NC(=O)C1CN(C(=O)N2CCN(Cc3ccc(-c4nnn(CC5CC5)n4)nc3)CC2)C1)c1ccccc1,7.539144,C[C@@H](NC(=O)C1CN(C(=O)N2CCN(C(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)CC2)C1)c1ccccc1,6.53288
OB(O)c1ccc(NCc2cncc(F)c2)cc1,3.368881,O=C(Nc1ccc(B(O)O)cc1)c1cncc(F)c1,3.589259
c1ccc(CCN(Cc2ccncc2)Cc2ccc3nc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)oc3c2)cc1,7.373256,O=C(c1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1)N(CCc1ccccc1)Cc1ccncc1,7.385666
OB(O)c1cccc(NCc2ccc3nc(-c4ccccc4)[nH]c3c2)c1,4.626884,O=C(Nc1cccc(B(O)O)c1)c1ccc2nc(-c3ccccc3)[nH]c2c1,4.856263
